# Projections along x-axis (horizontal projections) 
# x          y=0.4184           
0.705123020706 6.097129e-02        
0.708181335805 6.426761e-02        
0.711239650903 6.749835e-02        
0.714297966002 7.065077e-02        
0.717356281101 7.371268e-02        
0.7204145962 7.667246e-02        
0.723472911299 7.951903e-02        
0.726531226398 8.224199e-02        
0.729589541497 8.483154e-02        
0.732647856596 8.727857e-02        
0.735706171695 8.957465e-02        
0.738764486794 9.171206e-02        
0.741822801893 9.368381e-02        
0.744881116992 9.548362e-02        
0.747939432091 9.710598e-02        
0.75099774719 9.854614e-02        
0.754056062289 9.980007e-02        
0.757114377388 1.008645e-01        
0.760172692487 1.01737e-01         
0.763231007586 1.024158e-01        
0.766289322684 1.028999e-01        
0.769347637783 1.031891e-01        
0.772405952882 1.032838e-01        
0.775464267981 1.031852e-01        
0.77852258308 1.028953e-01        
0.781580898179 1.024165e-01        
0.784639213278 1.017521e-01        
0.787697528377 1.009061e-01        
0.790755843476 9.988277e-02        
0.793814158575 9.868734e-02        
0.796872473674 9.732541e-02        
0.799930788773 9.580315e-02        
0.802989103872 9.412724e-02        
0.806047418971 9.230483e-02        
0.80910573407 9.03435e-02         
0.812164049169 8.825124e-02        
0.815222364268 8.603642e-02        
0.818280679367 8.370773e-02        
0.821338994465 8.127417e-02        
0.824397309564 7.874498e-02        
0.827455624663 7.612966e-02        
0.830513939762 7.343785e-02        
0.833572254861 7.067939e-02        
0.83663056996 6.78642e-02         
0.839688885059 6.500227e-02        
0.842747200158 6.210365e-02        
0.845805515257 5.917838e-02        
0.848863830356 5.623645e-02        
0.851922145455 5.328781e-02        
0.854980460554 5.034227e-02        
0.858038775653 4.740953e-02        
0.861097090752 4.449909e-02        
0.864155405851 4.162027e-02        
0.86721372095 3.878213e-02        
0.870272036049 3.59935e-02         
0.873330351148 3.326288e-02        
0.876388666247 3.059846e-02        
0.879446981345 2.800811e-02        
0.882505296444 2.54993e-02         
0.885563611543 2.307913e-02        
0.888621926642 2.075427e-02        
0.891680241741 1.853099e-02        
0.89473855684 1.641508e-02        
0.897796871939 1.441188e-02        
0.900855187038 1.252628e-02        
0.903913502137 1.076266e-02        
0.906971817236 9.124906e-03        
0.910030132335 7.616407e-03        
0.913088447434 6.240044e-03        
0.916146762533 4.998186e-03        
0.919205077632 3.892687e-03        
0.922263392731 2.92489e-03         
0.92532170783 2.095624e-03        
0.928380022929 1.405211e-03        
0.931438338028 8.534693e-04        
0.934496653126 4.397222e-04        
0.937554968225 1.628062e-04        
0.940613283324 2.10815e-05         
0.943671598423 1.244365e-05        
0.946729913522 1.343374e-04        
0.949788228621 3.837717e-04        
0.95284654372 7.573356e-04        
0.955904858819 1.251216e-03        
0.958963173918 1.861218e-03        
0.962021489017 2.582781e-03        
0.965079804116 3.411003e-03        
0.968138119215 4.340664e-03        
0.971196434314 5.366244e-03        
0.974254749413 6.481949e-03        
0.977313064512 7.681738e-03        
0.980371379611 8.959344e-03        
0.98342969471 1.03083e-02         
0.986488009809 1.172196e-02        
0.989546324907 1.319355e-02        
0.992604640006 1.471616e-02        
0.995662955105 1.628278e-02        
0.998721270204 1.788635e-02        
1.0017795853 1.951974e-02        
1.0048379004 2.117585e-02        
1.0078962155 2.284754e-02        
1.0109545306 2.452775e-02        
1.0140128457 2.620944e-02        
1.0170711608 2.78857e-02         
1.0201294759 2.954969e-02        
1.023187791  3.119472e-02        
1.02624610609 3.281428e-02        
1.02930442119 3.440199e-02        
1.03236273629 3.595171e-02        
1.03542105139 3.745749e-02        
1.03847936649 3.891364e-02        
1.04153768159 4.031472e-02        
1.04459599669 4.165554e-02        
1.04765431179 4.293124e-02        
1.05071262689 4.413722e-02        
1.05377094199 4.526922e-02        
1.05682925708 4.63233e-02         
1.05988757218 4.729585e-02        
1.06294588728 4.818363e-02        
1.06600420238 4.898372e-02        
1.06906251748 4.96936e-02         
1.07212083258 5.031108e-02        
1.07517914768 5.083436e-02        
1.07823746278 5.1262e-02          
1.08129577788 5.159295e-02        
1.08435409297 5.182652e-02        
1.08741240807 5.196238e-02        
1.09047072317 5.200059e-02        
1.09352903827 5.194156e-02        
1.09658735337 5.178606e-02        
1.09964566847 5.153521e-02        
1.10270398357 5.119047e-02        
1.10576229867 5.075364e-02        
1.10882061377 5.022683e-02        
1.11187892887 4.961249e-02        
1.11493724396 4.891333e-02        
1.11799555906 4.813237e-02        
1.12105387416 4.727291e-02        
1.12411218926 4.633848e-02        
1.12717050436 4.533287e-02        
1.13022881946 4.426008e-02        
1.13328713456 4.312435e-02        
1.13634544966 4.193006e-02        
1.13940376476 4.06818e-02         
1.14246207985 3.93843e-02         
1.14552039495 3.804242e-02        
1.14857871005 3.666114e-02        
1.15163702515 3.524553e-02        
1.15469534025 3.380075e-02        
1.15775365535 3.233199e-02        
1.16081197045 3.08445e-02         
1.16387028555 2.934354e-02        

# Projections along y-axis (vertical projections) 

